h3_id,dt,pred
8a1181b63597fff,2021-08-01,5900.556
8a1181b635affff,2021-08-01,5361.7393
8a1181b635b7fff,2021-08-01,5417.6743
8a1181b63607fff,2021-08-01,5262.8115
8a1181b63617fff,2021-08-01,5339.041
8a1181b63627fff,2021-08-01,5400.66
8a1181b63637fff,2021-08-01,5234.0474
8a1181b63647fff,2021-08-01,5697.133
8a1181b6366ffff,2021-08-01,5871.878
8a1181b63697fff,2021-08-01,5734.9683
8a1181b6369ffff,2021-08-01,5718.1304
8a1181b636c7fff,2021-08-01,6257.7437
8a1181b636cffff,2021-08-01,5955.12
8a1181b636d7fff,2021-08-01,5939.9946
8a1181b636dffff,2021-08-01,5936.5063
8a1181b636e7fff,2021-08-01,5855.813
8a1181b636effff,2021-08-01,5871.273
8a1181b63707fff,2021-08-01,5802.2393
8a1181b63717fff,2021-08-01,5868.71
8a1181b63737fff,2021-02-01,5549.9565
8a1181b63787fff,2021-02-01,5741.833
8a1181b63787fff,2021-02-01,5561.7373
8a1181b6378ffff,2021-08-01,5337.2515
8a1181b637a7fff,2021-08-01,5805.559
8a1181b637affff,2021-08-01,5553.2285
8a1181b6380ffff,2021-08-01,5119.4478
8a1181b6381ffff,2021-08-01,5212.3384
8a1181b6388ffff,2021-08-01,5396.525
8a1181b638c7fff,2021-08-01,5685.9126
8a1181b638d7fff,2021-08-01,5481.887
8a1181b638dffff,2021-08-01,5739.685
8a1181b638e7fff,2021-08-01,5270.6353
8a1181b63937fff,2021-06-01,4978.5444
8a1181b63987fff,2021-08-01,4469.266
8a1181b63a07fff,2021-06-01,5527.009
8a1181b63a07fff,2021-06-01,5525.178
8a1181b63a37fff,2021-08-01,5097.4585
8a1181b63a87fff,2021-08-01,5972.595
8a1181b63a8ffff,2021-08-01,6337.2886
8a1181b63ac7fff,2021-08-01,6318.57
8a1181b63acffff,2021-08-01,5917.403
8a1181b63ad7fff,2021-08-01,5677.607
8a1181b63adffff,2021-08-01,5829.4663
8a1181b63b97fff,2021-08-01,5708.4224
8a1181b63b9ffff,2021-08-01,5811.0967
8a1181b63bb7fff,2021-08-01,5714.4
8a1181b63c1ffff,2021-08-01,5873.6953
8a1181b63c6ffff,2021-08-01,5458.2207
8a1181b63c8ffff,2021-08-01,5705.9585
8a1181b63c9ffff,2021-08-01,4869.4595
8a1181b63cdffff,2021-07-01,5833.514
8a1181b63cdffff,2021-07-01,5408.469
8a1181b63cf7fff,2021-08-01,5905.2183
8a1181b63d77fff,2021-08-01,4767.4624
8a1181b64207fff,2021-08-01,5876.238
8a1181b6420ffff,2021-08-01,6068.9014
8a1181b64227fff,2021-08-01,6253.314
8a1181b6422ffff,2021-08-01,5784.9956
8a1181b642c7fff,2021-08-01,6502.06
8a1181b642cffff,2021-08-01,5670.9175
8a1181b642dffff,2021-08-01,5681.0464
8a1181b642e7fff,2021-08-01,5712.554
8a1181b642effff,2021-08-01,5544.184
8a1181b642f7fff,2021-07-01,5621.2217
8a1181b64307fff,2021-08-01,5971.1895
8a1181b6430ffff,2021-08-01,6451.1836
8a1181b64357fff,2021-08-01,6314.035
8a1181b6436ffff,2021-08-01,5763.3906
8a1181b64407fff,2021-08-01,5806.0776
8a1181b6440ffff,2021-08-01,5489.6274
8a1181b6442ffff,2021-08-01,5732.5327
8a1181b64437fff,2021-08-01,5562.2695
8a1181b6451ffff,2021-08-01,5717.2144
8a1181b64587fff,2021-08-01,5415.8
8a1181b64597fff,2021-08-01,5827.6763
8a1181b645a7fff,2021-08-01,5542.8726
8a1181b64647fff,2021-08-01,5534.4707
8a1181b64687fff,2021-08-01,5738.507
8a1181b6468ffff,2021-08-01,5795.0083
8a1181b64697fff,2021-08-01,5875.4995
8a1181b6469ffff,2021-08-01,5711.934
8a1181b646b7fff,2021-08-01,5880.6226
8a1181b646d7fff,2021-08-01,5263.568
8a1181b646effff,2021-08-01,5686.671
8a1181b64747fff,2021-02-01,5372.6084
8a1181b64a47fff,2021-08-01,4874.297
8a1181b64a57fff,2021-08-01,4827.6494
8a1181b65007fff,2021-08-01,6125.429
8a1181b6500ffff,2021-08-01,6221.7793
8a1181b6501ffff,2021-08-01,6015.9097
8a1181b6502ffff,2021-08-01,5957.2573
8a1181b65047fff,2021-08-01,5352.744
8a1181b6504ffff,2021-08-01,5878.844
8a1181b65057fff,2021-08-01,5752.4756
8a1181b6505ffff,2021-08-01,5741.5405
8a1181b65067fff,2021-08-01,5717.5034
8a1181b6506ffff,2021-08-01,5472.509
8a1181b65077fff,2021-08-01,5738.5615
8a1181b650c7fff,2021-08-01,6241.811
8a1181b650e7fff,2021-08-01,6151.0103
8a1181b650effff,2021-08-01,5798.6304
8a1181b65137fff,2021-08-01,5513.7627
8a1181b65147fff,2021-08-01,6011.0234
8a1181b6514ffff,2021-08-01,6202.3965
8a1181b65157fff,2021-08-01,5954.2725
8a1181b6515ffff,2021-08-01,6061.8984
8a1181b65167fff,2021-08-01,6349.31
8a1181b6516ffff,2021-08-01,5955.991
8a1181b65177fff,2021-08-01,6357.8154
8a1181b6518ffff,2021-08-01,5219.0815
8a1181b65197fff,2021-08-01,5289.4224
8a1181b65217fff,2021-08-01,5598.9565
8a1181b6521ffff,2021-08-01,6538.507
8a1181b65227fff,2021-08-01,5286.1533
8a1181b6522ffff,2021-08-01,5971.634
8a1181b65247fff,2021-08-01,6079.578
8a1181b65257fff,2021-08-01,6324.7954
8a1181b6525ffff,2021-08-01,5933.7417
8a1181b6526ffff,2021-08-01,6123.87
8a1181b65277fff,2021-08-01,5240.833
8a1181b65297fff,2021-08-01,5423.5483
8a1181b6529ffff,2021-08-01,5220.86
8a1181b652a7fff,2021-08-01,5596.0024
8a1181b652affff,2021-08-01,5406.777
8a1181b652cffff,2021-08-01,6599.7163
8a1181b652e7fff,2021-08-01,6533.4546
8a1181b652effff,2021-08-01,6605.679
8a1181b652f7fff,2021-08-01,6456.696
8a1181b65307fff,2021-08-01,6042.4336
8a1181b65317fff,2021-08-01,5913.6704
8a1181b6531ffff,2021-08-01,6240.15
8a1181b65327fff,2021-08-01,6250.6064
8a1181b6532ffff,2021-08-01,5843.222
8a1181b65337fff,2021-08-01,5879.2505
8a1181b65347fff,2021-08-01,4654.528
8a1181b6535ffff,2021-08-01,4380.447
8a1181b65387fff,2021-08-01,5880.514
8a1181b6538ffff,2021-08-01,6113.134
8a1181b6539ffff,2021-08-01,6238.16
8a1181b653a7fff,2021-08-01,5958.4087
8a1181b653affff,2021-08-01,5875.7446
8a1181b653b7fff,2021-08-01,5872.4014
8a1181b65407fff,2021-08-01,6340.3774
8a1181b6540ffff,2021-08-01,5168.253
8a1181b65417fff,2021-08-01,6466.316
8a1181b6541ffff,2021-08-01,5323.316
8a1181b65437fff,2021-08-01,6241.367
8a1181b65447fff,2021-08-01,5577.717
8a1181b6544ffff,2021-08-01,5384.1636
8a1181b65467fff,2021-08-01,5594.3774
8a1181b65487fff,2021-08-01,4983.3164
8a1181b6549ffff,2021-08-01,5939.308
8a1181b654affff,2021-08-01,5543.8145
8a1181b654b7fff,2021-08-01,5422.7407
8a1181b654c7fff,2021-08-01,5799.817
8a1181b654cffff,2021-08-01,5726.387
8a1181b654d7fff,2021-08-01,6061.413
8a1181b654dffff,2021-08-01,6048.7607
8a1181b654effff,2021-08-01,5758.986
8a1181b65507fff,2021-08-01,5582.693
8a1181b65517fff,2021-08-01,5466.794
8a1181b6551ffff,2021-08-01,6167.4507
8a1181b65557fff,2021-04-01,5380.607
8a1181b65557fff,2021-04-01,5447.0903
8a1181b65567fff,2021-08-01,5356.7207
8a1181b6556ffff,2021-08-01,5854.6216
8a1181b65597fff,2021-08-01,6043.4546
8a1181b655b7fff,2021-08-01,5795.312
8a1181b6560ffff,2021-08-01,5393.7505
8a1181b65617fff,2021-08-01,4650.792
8a1181b65647fff,2021-08-01,5747.687
8a1181b6564ffff,2021-08-01,5591.611
8a1181b6566ffff,2021-08-01,5254.097
8a1181b656f7fff,2021-08-01,4971.385
8a1181b65727fff,2021-08-01,5221.8926
8a1181b65747fff,2021-08-01,5040.5625
8a1181b6574ffff,2021-08-01,5492.687
8a1181b6576ffff,2021-08-01,5710.264
8a1181b65807fff,2021-08-01,5755.6436
8a1181b6581ffff,2021-08-01,5587.7275
8a1181b6582ffff,2021-08-01,5963.1396
8a1181b65847fff,2021-08-01,5550.006
8a1181b6586ffff,2021-08-01,6261.44
8a1181b65877fff,2021-08-01,5708.177
8a1181b65887fff,2021-07-01,5806.0146
8a1181b65887fff,2021-07-01,5485.717
8a1181b658a7fff,2021-03-01,5551.9595
8a1181b658b7fff,2021-07-01,5953.933
8a1181b658b7fff,2021-07-01,5568.155
8a1181b658c7fff,2021-08-01,5755.3696
8a1181b658dffff,2021-08-01,5483.141
8a1181b658e7fff,2021-08-01,5605.905
8a1181b65907fff,2021-08-01,5512.9287
8a1181b6590ffff,2021-08-01,5375.3213
8a1181b6591ffff,2021-02-01,5493.983
8a1181b6591ffff,2021-02-01,5514.5347
8a1181b65927fff,2021-08-01,5682.0796
8a1181b6592ffff,2021-07-01,5429.0176
8a1181b6592ffff,2021-07-01,5454.692
8a1181b6595ffff,2021-08-01,5051.27
8a1181b65977fff,2021-08-01,5153.8286
8a1181b65a8ffff,2021-08-01,5556.9634
8a1181b65a97fff,2021-08-01,6186.898
8a1181b65a9ffff,2021-08-01,5821.611
8a1181b65adffff,2021-08-01,5441.4106
8a1181b65af7fff,2021-08-01,5394.937
8a1181b65b27fff,2021-08-01,5752.6685
8a1181b65c07fff,2021-08-01,6091.532
8a1181b65c0ffff,2021-08-01,5714.405
8a1181b65c17fff,2021-08-01,5994.8545
8a1181b65c2ffff,2021-08-01,5548.845
8a1181b65c37fff,2021-08-01,5896.5977
8a1181b65c47fff,2021-08-01,5682.617
8a1181b65c67fff,2021-08-01,5683.363
8a1181b65c6ffff,2021-08-01,5714.6216
8a1181b65c77fff,2021-08-01,5624.596
8a1181b65cb7fff,2021-08-01,5106.374
8a1181b65ccffff,2021-08-01,5897.5806
8a1181b65ce7fff,2021-08-01,5548.1772
8a1181b65d07fff,2021-08-01,5051.737
8a1181b65d0ffff,2021-08-01,5977.762
8a1181b65d4ffff,2021-08-01,5730.545
8a1181b65d57fff,2021-08-01,5803.943
8a1181b65d5ffff,2021-08-01,5624.012
8a1181b65d67fff,2021-08-01,5895.982
8a1181b65d8ffff,2021-08-01,5952.8745
8a1181b660effff,2021-08-01,4840.3145
8a1181b66117fff,2021-08-01,6181.5156
8a1181b66187fff,2021-08-01,6023.0186
8a1181b6618ffff,2021-08-01,5762.9614
8a1181b661a7fff,2021-08-01,6120.945
8a1181b661b7fff,2021-08-01,6046.8057
8a1181b66207fff,2021-08-01,5459.2524
8a1181b66267fff,2021-08-01,5218.643
8a1181b6626ffff,2021-08-01,4987.583
8a1181b66307fff,2021-08-01,4587.903
8a1181b6631ffff,2021-08-01,4721.8647
8a1181b66327fff,2021-02-01,5665.4585
8a1181b66327fff,2021-02-01,5537.4907
8a1181b66337fff,2021-08-01,4603.4287
8a1181b66347fff,2021-08-01,4985.787
8a1181b66367fff,2021-07-01,5555.8413
8a1181b66737fff,2021-08-01,5312.088
8a1181b66807fff,2021-08-01,5865.4214
8a1181b6680ffff,2021-08-01,5805.3325
8a1181b6681ffff,2021-08-01,5896.198
8a1181b66827fff,2021-08-01,5870.285
8a1181b6682ffff,2021-08-01,5871.088
8a1181b66857fff,2021-08-01,5131.562
8a1181b6685ffff,2021-08-01,5459.899
8a1181b66877fff,2021-08-01,5648.66
8a1181b66897fff,2021-06-01,5887.003
8a1181b668b7fff,2021-08-01,5666.5957
8a1181b668d7fff,2021-08-01,5653.2935
8a1181b668f7fff,2021-08-01,4982.1655
8a1181b66907fff,2021-08-01,6109.0356
8a1181b6691ffff,2021-08-01,5900.0737
8a1181b6692ffff,2021-08-01,5753.974
8a1181b66967fff,2021-08-01,5515.6797
8a1181b66987fff,2021-08-01,5921.4087
8a1181b66997fff,2021-08-01,5998.7744
8a1181b6699ffff,2021-08-01,6188.1807
8a1181b669a7fff,2021-08-01,6235.2886
8a1181b669b7fff,2021-08-01,6001.381
8a1181b66a07fff,2021-08-01,4701.128
8a1181b66a0ffff,2021-08-01,5262.538
8a1181b66a27fff,2021-08-01,4867.605
8a1181b66a2ffff,2021-08-01,5355.7295
8a1181b66a37fff,2021-08-01,4764.125
8a1181b66a47fff,2021-08-01,5603.0923
8a1181b66a4ffff,2021-08-01,6429.3354
8a1181b66a57fff,2021-08-01,5630.329
8a1181b66a5ffff,2021-08-01,5745.698
8a1181b66a6ffff,2021-08-01,6134.555
8a1181b66a8ffff,2021-08-01,4834.1704
8a1181b66ac7fff,2021-08-01,5019.2065
8a1181b66ad7fff,2021-08-01,4863.7495
8a1181b66af7fff,2021-08-01,5095.143
8a1181b66b07fff,2021-08-01,4813.4517
8a1181b66b17fff,2021-08-01,4923.6357
8a1181b66b1ffff,2021-08-01,4763.343
8a1181b66b47fff,2021-06-01,5450.677
8a1181b66b57fff,2021-08-01,4832.22
8a1181b66b5ffff,2021-08-01,5862.1294
8a1181b66b97fff,2021-08-01,5216.482
8a1181b66baffff,2021-08-01,5546.0728
8a1181b66c07fff,2021-06-01,5639.6494
8a1181b66c0ffff,2021-04-01,5492.8286
8a1181b66c0ffff,2021-04-01,5689.9814
8a1181b66c1ffff,2021-08-01,5922.858
8a1181b66c2ffff,2021-08-01,5732.052
8a1181b66c47fff,2021-08-01,5784.1
8a1181b66c4ffff,2021-08-01,5876.29
8a1181b66c57fff,2021-08-01,6235.499
8a1181b66c5ffff,2021-08-01,5875.254
8a1181b66c67fff,2021-08-01,6010.945
8a1181b66c77fff,2021-08-01,5726.7026
8a1181b66c87fff,2021-08-01,5590.2275
8a1181b66caffff,2021-08-01,5431.8257
8a1181b66cb7fff,2021-08-01,5508.096
8a1181b66d07fff,2021-08-01,6221.7944
8a1181b66d17fff,2021-08-01,5925.6577
8a1181b66d1ffff,2021-08-01,5741.212
8a1181b66d27fff,2021-08-01,6870.7554
8a1181b66d2ffff,2021-08-01,7038.598
8a1181b66d37fff,2021-08-01,5926.953
8a1181b66d47fff,2021-08-01,5966.179
8a1181b66d4ffff,2021-08-01,6139.358
8a1181b66d5ffff,2021-08-01,6143.9194
8a1181b66d67fff,2021-08-01,6191.603
8a1181b66d6ffff,2021-08-01,5878.765
8a1181b66daffff,2021-08-01,5525.2573
8a1181b68057fff,2021-08-01,5341.6807
8a1181b6808ffff,2021-08-01,5719.751
8a1181b680affff,2021-08-01,5591.766
8a1181b680c7fff,2021-08-01,5676.967
8a1181b680cffff,2021-08-01,5882.014
8a1181b680dffff,2021-08-01,5806.319
8a1181b680e7fff,2021-08-01,5462.279
8a1181b680effff,2021-08-01,5646.1978
8a1181b680f7fff,2021-08-01,5829.175
8a1181b68287fff,2021-08-01,5662.8975
8a1181b6828ffff,2021-08-01,5455.994
8a1181b68297fff,2021-08-01,5562.0947
8a1181b6829ffff,2021-08-01,5495.301
8a1181b682b7fff,2021-08-01,5603.399
8a1181b68417fff,2021-08-01,5996.495
8a1181b68427fff,2021-08-01,5463.4995
8a1181b68437fff,2021-08-01,5929.5
8a1181b68467fff,2021-08-01,5976.3
8a1181b68487fff,2021-08-01,6120.258
8a1181b6848ffff,2021-08-01,5933.3545
8a1181b68497fff,2021-08-01,6059.2183
8a1181b6849ffff,2021-08-01,5541.1606
8a1181b684a7fff,2021-08-01,6190.1533
8a1181b684affff,2021-08-01,6320.8853
8a1181b684b7fff,2021-08-01,6100.045
8a1181b684d7fff,2021-08-01,5938.565
8a1181b684f7fff,2021-08-01,5625.5244
8a1181b68507fff,2021-08-01,5441.1963
8a1181b6850ffff,2021-02-01,5579.128
8a1181b6851ffff,2021-05-01,5541.2437
8a1181b68527fff,2021-08-01,4380.647
8a1181b68547fff,2021-08-01,5333.929
8a1181b6854ffff,2021-08-01,5158.555
8a1181b68557fff,2021-08-01,5896.0874
8a1181b6855ffff,2021-02-01,5690.906
8a1181b685affff,2021-08-01,5813.7783
8a1181b68607fff,2021-08-01,5050.8843
8a1181b68617fff,2021-08-01,4989.2363
8a1181b68637fff,2021-08-01,5009.281
8a1181b6865ffff,2021-08-01,5602.428
8a1181b686c7fff,2021-08-01,5799.9897
8a1181b686cffff,2021-08-01,5592.6045
8a1181b686dffff,2021-08-01,5808.558
8a1181b68747fff,2021-08-01,5866.5435
8a1181b6874ffff,2021-08-01,5715.7344
8a1181b68767fff,2021-08-01,5918.571
8a1181b6876ffff,2021-08-01,5900.3003
8a1181b6878ffff,2021-08-01,5281.108
8a1181b687affff,2021-08-01,5376.224
8a1181b687b7fff,2021-08-01,5919.718
8a1181b68917fff,2021-08-01,5136.0376
8a1181b6892ffff,2021-08-01,5676.1226
8a1181b68937fff,2021-08-01,5475.6523
8a1181b68967fff,2021-02-01,5452.407
8a1181b68977fff,2021-03-01,5585.575
8a1181b68977fff,2021-03-01,5504.6846
8a1181b68c07fff,2021-08-01,4731.932
8a1181b68c27fff,2021-08-01,4749.932
8a1181b68c2ffff,2021-02-01,5618.374
8a1181b68ca7fff,2021-08-01,4698.824
8a1181b68caffff,2021-08-01,4617.516
8a1181b68d07fff,2021-03-01,5442.926
8a1181b68d8ffff,2021-06-01,4641.8027
8a1181b68d8ffff,2021-06-01,5564.328
8a1181b68d97fff,2021-08-01,4717.036
8a1181b68da7fff,2021-08-01,5640.4595
8a1181b68daffff,2021-02-01,5628.675
8a1181b69097fff,2021-08-01,5826.967
8a1181b69147fff,2021-08-01,5393.697
8a1181b69157fff,2021-08-01,4666.5913
8a1181b69197fff,2021-08-01,5117.164
8a1181b69247fff,2021-08-01,5856.5044
8a1181b6925ffff,2021-08-01,5491.3403
8a1181b69287fff,2021-08-01,4827.5586
8a1181b692a7fff,2021-08-01,4883.9473
8a1181b692affff,2021-08-01,5096.491
8a1181b692cffff,2021-08-01,5713.967
8a1181b692dffff,2021-08-01,5795.9805
8a1181b692e7fff,2021-08-01,5643.134
8a1181b692effff,2021-08-01,5608.601
8a1181b69327fff,2021-08-01,6118.1406
8a1181b6932ffff,2021-08-01,5999.803
8a1181b69337fff,2021-02-01,5599.6777
8a1181b69347fff,2021-06-01,5562.6587
8a1181b69347fff,2021-06-01,5570.5264
8a1181b6934ffff,2021-08-01,5685.4014
8a1181b69377fff,2021-08-01,5954.887
8a1181b6939ffff,2021-02-01,5465.3
8a1181b693a7fff,2021-08-01,4961.57
8a1181b693affff,2021-08-01,5226.8364
8a1181b69447fff,2021-05-01,5454.838
8a1181b6944ffff,2021-08-01,5616.9546
8a1181b69467fff,2021-08-01,5758.135
8a1181b6946ffff,2021-08-01,5509.387
8a1181b6956ffff,2021-08-01,5598.983
8a1181b696d7fff,2021-03-01,6321.307
8a1181b696d7fff,2021-03-01,5414.6797
8a1181b69707fff,2021-08-01,5074.516
8a1181b69717fff,2021-08-01,5125.682
8a1181b697a7fff,2021-08-01,5076.3936
8a1181b6980ffff,2021-08-01,5403.917
8a1181b69827fff,2021-08-01,5070.887
8a1181b6982ffff,2021-08-01,5542.768
8a1181b69847fff,2021-02-01,5494.287
8a1181b69847fff,2021-02-01,5506.4146
8a1181b69857fff,2021-08-01,5417.7285
8a1181b698c7fff,2021-08-01,5620.549
8a1181b698e7fff,2021-08-01,5812.5063
8a1181b698f7fff,2021-08-01,5227.2744
8a1181b6995ffff,2021-08-01,5453.322
8a1181b69a07fff,2021-02-01,5552.224
8a1181b69a0ffff,2021-08-01,5038.615
8a1181b69a17fff,2021-08-01,5755.526
8a1181b69a2ffff,2021-08-01,5561.5522
8a1181b69a6ffff,2021-08-01,5336.9473
8a1181b69a77fff,2021-08-01,4869.619
8a1181b69a87fff,2021-08-01,5880.422
8a1181b69a8ffff,2021-08-01,5725.3774
8a1181b69a9ffff,2021-08-01,5902.227
8a1181b69aa7fff,2021-08-01,5567.2983
8a1181b69aaffff,2021-08-01,5806.4043
8a1181b69ad7fff,2021-08-01,6131.7817
8a1181b69ae7fff,2021-08-01,5724.5723
8a1181b69af7fff,2021-08-01,5704.8096
8a1181b69b1ffff,2021-08-01,6472.7534
8a1181b69b27fff,2021-08-01,5317.401
8a1181b69b5ffff,2021-08-01,4890.5747
8a1181b69b8ffff,2021-08-01,6020.383
8a1181b69b97fff,2021-08-01,5511.0527
8a1181b69b9ffff,2021-08-01,5838.796
8a1181b69c07fff,2021-08-01,4873.863
8a1181b69c17fff,2021-08-01,4884.577
8a1181b69c27fff,2021-08-01,4928.2397
8a1181b69c2ffff,2021-08-01,4677.1006
8a1181b69c97fff,2021-08-01,4498.1055
8a1181b69ca7fff,2021-08-01,4768.783
8a1181b69d07fff,2021-06-01,5759.396
8a1181b69d07fff,2021-06-01,5393.248
8a1181b69d27fff,2021-08-01,5126.36
8a1181b69d87fff,2021-08-01,4843.8486
8a1181b69da7fff,2021-08-01,4887.2246
8a1181b69daffff,2021-08-01,4852.8315
8a1181b69db7fff,2021-08-01,4907.402
8a1181b6a007fff,2021-08-01,5413.36
8a1181b6a027fff,2021-08-01,5477.646
8a1181b6a02ffff,2021-08-01,6164.332
8a1181b6a047fff,2021-08-01,5854.686
8a1181b6a04ffff,2021-08-01,5847.7485
8a1181b6a057fff,2021-08-01,5723.4575
8a1181b6a05ffff,2021-08-01,5902.599
8a1181b6a077fff,2021-08-01,5920.6206
8a1181b6a0c7fff,2021-08-01,5679.5293
8a1181b6a0effff,2021-08-01,5556.831
8a1181b6a147fff,2021-08-01,5808.166
8a1181b6a14ffff,2021-08-01,5957.9077
8a1181b6a157fff,2021-08-01,5722.489
8a1181b6a187fff,2021-06-01,5552.121
8a1181b6a187fff,2021-06-01,5607.97
8a1181b6a18ffff,2021-08-01,4473.0386
8a1181b6a20ffff,2021-08-01,6414.646
8a1181b6a22ffff,2021-08-01,6254.3374
8a1181b6a237fff,2021-08-01,5988.5464
8a1181b6a247fff,2021-08-01,5562.6377
8a1181b6a257fff,2021-08-01,6523.58
8a1181b6a25ffff,2021-08-01,5338.1084
8a1181b6a267fff,2021-08-01,5830.5767
8a1181b6a26ffff,2021-08-01,6044.717
8a1181b6a277fff,2021-08-01,5732.398
8a1181b6a287fff,2021-08-01,6157.133
8a1181b6a28ffff,2021-08-01,5913.156
8a1181b6a297fff,2021-08-01,5940.774
8a1181b6a29ffff,2021-08-01,5933.3203
8a1181b6a2affff,2021-08-01,5729.6064
8a1181b6a2c7fff,2021-08-01,5972.787
8a1181b6a2e7fff,2021-08-01,5881.8516
8a1181b6a307fff,2021-02-01,5469.972
8a1181b6a347fff,2021-08-01,6067.088
8a1181b6a34ffff,2021-08-01,5905.2456
8a1181b6a357fff,2021-08-01,6662.3916
8a1181b6a35ffff,2021-08-01,5827.4526
8a1181b6a367fff,2021-08-01,6066.594
8a1181b6a36ffff,2021-08-01,6202.782
8a1181b6a377fff,2021-08-01,6530.624
8a1181b6a387fff,2021-08-01,5822.967
8a1181b6a38ffff,2021-08-01,5809.91
8a1181b6a39ffff,2021-08-01,5703.0864
8a1181b6a3a7fff,2021-08-01,5848.2114
8a1181b6a3affff,2021-08-01,5878.227
8a1181b6a62ffff,2021-08-01,5950.562
8a1181b6a647fff,2021-08-01,5903.1274
8a1181b6a64ffff,2021-08-01,5953.352
8a1181b6a657fff,2021-08-01,5691.7905
8a1181b6a65ffff,2021-08-01,5886.911
8a1181b6a667fff,2021-08-01,5834.2764
8a1181b6a66ffff,2021-08-01,5962.7695
8a1181b6a677fff,2021-08-01,5855.208
8a1181b6a687fff,2021-08-01,5806.515
8a1181b6a68ffff,2021-08-01,5992.4575
8a1181b6a6a7fff,2021-08-01,5661.837
8a1181b6a6affff,2021-08-01,6252.6357
8a1181b6a6c7fff,2021-08-01,5655.629
8a1181b6a6d7fff,2021-08-01,5899.586
8a1181b6a6e7fff,2021-08-01,5520.7383
8a1181b6a6effff,2021-08-01,5418.3047
8a1181b6a6f7fff,2021-08-01,5738.7534
8a1181b6a707fff,2021-08-01,4867.906
8a1181b6a70ffff,2021-08-01,5262.2935
8a1181b6a737fff,2021-08-01,5145.123
8a1181b6a75ffff,2021-08-01,5672.901
8a1181b6a78ffff,2021-08-01,5675.0996
8a1181b6a847fff,2021-08-01,5649.4434
8a1181b6a867fff,2021-08-01,6026.113
8a1181b6a8effff,2021-08-01,4797.7983
8a1181b6aa07fff,2021-08-01,6052.391
8a1181b6aa17fff,2021-08-01,5780.57
8a1181b6aa1ffff,2021-08-01,5871.8013
8a1181b6aa37fff,2021-08-01,5660.942
8a1181b6aa4ffff,2021-08-01,6099.6675
8a1181b6aa5ffff,2021-08-01,5390.499
8a1181b6aa6ffff,2021-08-01,5727.123
8a1181b6aa87fff,2021-08-01,5930.107
8a1181b6aaa7fff,2021-08-01,5732.133
8a1181b6aaaffff,2021-08-01,5786.988
8a1181b6aacffff,2021-08-01,6133.555
8a1181b6aadffff,2021-08-01,5959.3037
8a1181b6ab2ffff,2021-08-01,5679.01
8a1181b6ab47fff,2021-08-01,5524.0
8a1181b6ab57fff,2021-08-01,5558.2363
8a1181b6ab77fff,2021-08-01,5324.9404
8a1181b6abaffff,2021-08-01,4880.102
8a1181b6b017fff,2021-08-01,5647.5044
8a1181b6b027fff,2021-08-01,5809.5845
8a1181b6b05ffff,2021-08-01,5775.1055
8a1181b6b08ffff,2021-08-01,5488.0757
8a1181b6b097fff,2021-08-01,5755.6074
8a1181b6b0a7fff,2021-08-01,5603.284
8a1181b6b0affff,2021-08-01,5477.439
8a1181b6b0c7fff,2021-03-01,5602.173
8a1181b6b0cffff,2021-08-01,5879.253
8a1181b6b0d7fff,2021-08-01,5513.7437
8a1181b6b0dffff,2021-08-01,5832.3223
8a1181b6b0e7fff,2021-08-01,5700.7803
8a1181b6b0effff,2021-08-01,5842.9004
8a1181b6b0f7fff,2021-08-01,5619.784
8a1181b6b107fff,2021-08-01,5753.677
8a1181b6b10ffff,2021-08-01,5823.312
8a1181b6b11ffff,2021-08-01,5727.153
8a1181b6b12ffff,2021-08-01,5758.7104
8a1181b6b147fff,2021-02-01,5637.146
8a1181b6b15ffff,2021-08-01,5122.8853
8a1181b6b16ffff,2021-08-01,4923.377
8a1181b6b187fff,2021-08-01,5315.0225
8a1181b6b18ffff,2021-08-01,5394.336
8a1181b6b197fff,2021-08-01,4982.4243
8a1181b6b1b7fff,2021-08-01,4846.797
8a1181b6b20ffff,2021-08-01,5416.652
8a1181b6b217fff,2021-08-01,5418.5366
8a1181b6b21ffff,2021-08-01,5806.5566
8a1181b6b267fff,2021-08-01,5939.249
8a1181b6b277fff,2021-08-01,5815.178
8a1181b6b287fff,2021-08-01,5402.2036
8a1181b6b28ffff,2021-02-01,5653.3755
8a1181b6b297fff,2021-08-01,5691.988
8a1181b6b29ffff,2021-08-01,5482.6426
8a1181b6b2a7fff,2021-08-01,5423.3037
8a1181b6b2affff,2021-08-01,5455.812
8a1181b6b2b7fff,2021-08-01,5562.957
8a1181b6b2cffff,2021-08-01,5284.5273
8a1181b6b327fff,2021-08-01,5593.798
8a1181b6b32ffff,2021-06-01,5759.4795
8a1181b6b337fff,2021-08-01,5626.3594
8a1181b6b347fff,2021-08-01,5906.4116
8a1181b6b34ffff,2021-08-01,5961.0684
8a1181b6b357fff,2021-02-01,5615.156
8a1181b6b35ffff,2021-08-01,5856.185
8a1181b6b36ffff,2021-08-01,6051.54
8a1181b6b387fff,2021-08-01,5267.782
8a1181b6b397fff,2021-08-01,5234.334
8a1181b6b3b7fff,2021-08-01,5902.6855
8a1181b6b407fff,2021-08-01,6108.933
8a1181b6b40ffff,2021-08-01,5955.0664
8a1181b6b41ffff,2021-08-01,5928.757
8a1181b6b427fff,2021-08-01,5977.6045
8a1181b6b42ffff,2021-08-01,5921.5215
8a1181b6b437fff,2021-08-01,6092.148
